County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Agency Name,Agency ID - NCES Assigned,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,School ID - NCES Assigned,District Entity ID,School Name,District Name,Average Percent Passing,Year,Charter School Dummy,Male Students Percentage,Female Students Percentage,American Indian/Alaska Native Students Percentage,Asian or Asian/Pacific Islander Students Percentage,Hispanic Students Percentage,Black or African American Students Percentage,White Students Percentage,Nat. Hawaiian or Other Pacific Isl. Students Percentage,Two or More Races Students Percentage,Free and Reduced Lunch Students Percentage,School Level: Primary,School Level: Middle,School Level: High,School Level: Other,Apache County,Cochise County,Coconino County,Gila County,Graham County,Greenlee County,La Paz County,Maricopa County,Mohave County,Navajo County,Pima County,Pinal County,Santa Cruz County,Yavapai County,Yuma County,0403,0401,0406,0407,0404,0402,0405,0409,0408
Graham County,4009.0,2-No,5-Title I schoolwide school,401.0,Yes participating without using any Provision or the CEO,Elementary,Safford Unified District (4218),407240.0,546,145,273,273,10,2,300,2,217,0,15,040724002267,4218,Ruth Powell Elementary School,Safford Unified District,39.5,2022,0,0.5,0.5,0.018315018315018316,0.003663003663003663,0.5494505494505495,0.003663003663003663,0.3974358974358974,0.0,0.027472527472527472,0.26556776556776557,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pima County,4019.0,2-No,6-Not a Title I school,402.0,Yes participating without using any Provision or the CEO,High,Tucson Unified District (4403),408800.0,938,114,486,452,6,17,326,46,483,4,56,040880000827,4403,Sabino High School,Tucson Unified District,39.5,2022,0,0.5181236673773987,0.48187633262260127,0.006396588486140725,0.01812366737739872,0.34754797441364604,0.04904051172707889,0.5149253731343284,0.0042643923240938165,0.05970149253731343,0.12153518123667377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pima County,4019.0,1-Yes,6-Not a Title I school,402.0,No,High,Southern Arizona Community Academy Inc. (79000),400254.0,10,,3,7,0,0,7,1,1,1,0,040025403420,79000,SACA Online,"Southern Arizona Community Academy, Inc.",,2022,1,0.3,0.7,0.0,0.0,0.7,0.1,0.1,0.1,0.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pinal County,4021.0,2-No,6-Not a Title I school,401.0,Yes participating without using any Provision or the CEO,Elementary,Maricopa Unified School District (4441),404720.0,693,168,361,332,64,15,314,59,185,2,54,040472002922,4441,Saddleback Elementary School,Maricopa Unified School District,32.0,2022,0,0.5209235209235209,0.4790764790764791,0.09235209235209235,0.021645021645021644,0.4531024531024531,0.08513708513708514,0.26695526695526695,0.002886002886002886,0.07792207792207792,0.24242424242424243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Graham County,4009.0,2-No,4-Title I schoolwide eligible school-No program,401.0,Yes participating without using any Provision or the CEO,High,Safford Unified District (4218),407240.0,778,154,404,374,8,4,396,9,346,0,15,040724000624,4218,Safford High School,Safford Unified District,30.5,2022,0,0.519280205655527,0.480719794344473,0.010282776349614395,0.005141388174807198,0.5089974293059126,0.011568123393316195,0.44473007712082263,0.0,0.019280205655526992,0.19794344473007713,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pima County,4019.0,2-No,5-Title I schoolwide school,403.0,Yes under Community Eligibility Option (CEO),Elementary,Tucson Unified District (4403),408800.0,434,303,222,212,22,4,355,26,18,0,9,040880000886,4403,Safford K-8 School,Tucson Unified District,9.0,2022,0,0.511520737327189,0.48847926267281105,0.05069124423963134,0.009216589861751152,0.8179723502304147,0.059907834101382486,0.041474654377880185,0.0,0.020737327188940093,0.6981566820276498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Graham County,4009.0,2-No,5-Title I schoolwide school,401.0,Yes participating without using any Provision or the CEO,Middle,Safford Unified District (4218),407240.0,483,122,252,231,7,0,259,4,202,0,11,040724001029,4218,Safford Middle School,Safford Unified District,28.5,2022,0,0.5217391304347826,0.4782608695652174,0.014492753623188406,0.0,0.5362318840579711,0.008281573498964804,0.41821946169772256,0.0,0.022774327122153208,0.2525879917184265,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Coconino County,4005.0,2-No,6-Not a Title I school,401.0,No,Other,Page Unified District (4196),405820.0,105,,52,53,89,0,9,1,6,0,0,040582003684,4196,Sage & Sand Academy,Page Unified District,,2022,0,0.49523809523809526,0.5047619047619047,0.8476190476190476,0.0,0.08571428571428572,0.009523809523809525,0.05714285714285714,0.0,0.0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Maricopa County,4013.0,1-Yes,5-Title I schoolwide school,406.0,Yes under Community Eligibility Option (CEO),Elementary,Sage Academy Inc. (89414),400748.0,167,80,84,83,2,4,54,49,46,2,10,040074802870,89414,Sage Academy,"Sage Academy, Inc.",20.0,2022,1,0.5029940119760479,0.49700598802395207,0.011976047904191617,0.023952095808383235,0.32335329341317365,0.2934131736526946,0.2754491017964072,0.011976047904191617,0.059880239520958084,0.47904191616766467,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pinal County,4021.0,2-No,5-Title I schoolwide school,401.0,Yes under Community Eligibility Option (CEO),Elementary,Casa Grande Elementary District (4446),401710.0,471,409,252,219,44,1,298,32,76,2,18,040171000112,4446,Saguaro Elementary School,Casa Grande Elementary District,18.5,2022,0,0.535031847133758,0.46496815286624205,0.09341825902335456,0.0021231422505307855,0.6326963906581741,0.06794055201698514,0.1613588110403397,0.004246284501061571,0.03821656050955414,0.8683651804670913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Maricopa County,4013.0,2-No,6-Not a Title I school,406.0,Yes participating without using any Provision or the CEO,High,Scottsdale Unified District (4240),407570.0,1453,130,752,701,47,43,322,108,873,8,52,040757000659,4240,Saguaro High School,Scottsdale Unified District,59.0,2022,0,0.5175498967653132,0.48245010323468684,0.03234686854783207,0.029593943565037854,0.22161046111493463,0.0743289745354439,0.6008258774948383,0.0055058499655884375,0.035788024776324846,0.08947006194081211,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pima County,4019.0,2-No,6-Not a Title I school,402.0,No,Other,Sahuarita Unified District (4411),407300.0,145,,72,73,1,1,93,11,35,0,4,040730003783,4411,Sahuarita Digital Pathways Academy,Sahuarita Unified District,,2022,0,0.496551724137931,0.503448275862069,0.006896551724137931,0.006896551724137931,0.6413793103448275,0.07586206896551724,0.2413793103448276,0.0,0.027586206896551724,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pima County,4019.0,2-No,4-Title I schoolwide eligible school-No program,402.0,Yes participating without using any Provision or the CEO,High,Sahuarita Unified District (4411),407300.0,1065,144,529,536,7,4,601,21,384,2,46,040730000626,4411,Sahuarita High School,Sahuarita Unified District,27.0,2022,0,0.49671361502347416,0.5032863849765258,0.006572769953051643,0.003755868544600939,0.564319248826291,0.01971830985915493,0.36056338028169016,0.0018779342723004694,0.0431924882629108,0.1352112676056338,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pima County,4019.0,2-No,6-Not a Title I school,402.0,Yes participating without using any Provision or the CEO,Elementary,Sahuarita Unified District (4411),407300.0,400,52,214,186,8,5,229,12,125,0,21,040730002196,4411,Sahuarita Intermediate School,Sahuarita Unified District,45.5,2022,0,0.535,0.465,0.02,0.0125,0.5725,0.03,0.3125,0.0,0.0525,0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pima County,4019.0,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,402.0,Yes participating without using any Provision or the CEO,Middle,Sahuarita Unified District (4411),407300.0,564,97,296,268,8,2,331,20,183,2,18,040730000627,4411,Sahuarita Middle School,Sahuarita Unified District,39.0,2022,0,0.524822695035461,0.475177304964539,0.014184397163120567,0.0035460992907801418,0.5868794326241135,0.03546099290780142,0.324468085106383,0.0035460992907801418,0.031914893617021274,0.17198581560283688,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pima County,4019.0,2-No,4-Title I schoolwide eligible school-No program,402.0,Yes participating without using any Provision or the CEO,High,Tucson Unified District (4403),408800.0,1503,393,767,736,15,38,694,138,506,9,103,040880001447,4403,Sahuaro High School,Tucson Unified District,21.0,2022,0,0.5103127079174984,0.48968729208250167,0.00998003992015968,0.025282767797737856,0.46174318030605455,0.09181636726546906,0.3366600133067199,0.005988023952095809,0.06852960745176315,0.26147704590818366,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,408.0,Yes participating without using any Provision or the CEO,Elementary,Peoria Unified School District (4237),406250.0,660,212,341,319,13,16,318,44,237,2,30,040625001380,4237,Sahuaro Ranch Elementary School,Peoria Unified School District,32.0,2022,0,0.5166666666666667,0.48333333333333334,0.019696969696969695,0.024242424242424242,0.4818181818181818,0.06666666666666667,0.35909090909090907,0.0030303030303030303,0.045454545454545456,0.3212121212121212,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,406.0,Yes under Community Eligibility Option (CEO),Elementary,Washington Elementary School District (4260),409060.0,543,418,292,251,13,0,269,70,154,4,33,040906000939,4260,Sahuaro School,Washington Elementary School District,34.0,2022,0,0.5377532228360957,0.4622467771639042,0.02394106813996317,0.0,0.4953959484346225,0.1289134438305709,0.283609576427256,0.007366482504604052,0.06077348066298342,0.7697974217311234,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Yuma County,4027.0,2-No,5-Title I schoolwide school,403.0,Yes under Community Eligibility Option (CEO),Elementary,Crane Elementary District (4501),402400.0,662,423,340,322,7,0,624,3,23,0,5,040240002425,4501,Salida Del Sol Elementary,Crane Elementary District,22.5,2022,0,0.513595166163142,0.486404833836858,0.010574018126888218,0.0,0.9425981873111783,0.004531722054380665,0.03474320241691843,0.0,0.0075528700906344415,0.6389728096676737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,405.0,Yes participating without using any Provision or the CEO,Elementary,Mesa Unified District (4235),404970.0,546,198,289,257,12,4,266,51,183,8,22,040497000394,4235,Salk Elementary School,Mesa Unified District,15.0,2022,0,0.5293040293040293,0.4706959706959707,0.02197802197802198,0.007326007326007326,0.48717948717948717,0.09340659340659341,0.33516483516483514,0.014652014652014652,0.040293040293040296,0.3626373626373626,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
La Paz County,4012.0,2-No,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Elementary,Salome Consolidated Elementary District (4514),400005.0,104,32,52,52,0,4,71,1,27,0,1,040000500629,4514,Salome Elementary School,Salome Consolidated Elementary District,17.5,2022,0,0.5,0.5,0.0,0.038461538461538464,0.6826923076923077,0.009615384615384616,0.25961538461538464,0.0,0.009615384615384616,0.3076923076923077,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
La Paz County,4012.0,2-No,5-Title I schoolwide school,404.0,Yes under Provision 2,High,Bicentennial Union High School District (4515),401160.0,136,108,72,64,3,2,98,1,27,2,3,040116000062,4515,Salome High School,Bicentennial Union High School District,4.0,2022,0,0.5294117647058824,0.47058823529411764,0.022058823529411766,0.014705882352941176,0.7205882352941176,0.007352941176470588,0.19852941176470587,0.014705882352941176,0.022058823529411766,0.7941176470588235,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Maricopa County,4013.0,1-Yes,5-Title I schoolwide school,406.0,Yes under Community Eligibility Option (CEO),High,Salt River Pima-Maricopa  Community Schools (4320),400047.0,48,20,29,19,46,0,2,0,0,0,0,040004703031,4320,Salt River Accelerated Learning Academy,Salt River Pima-Maricopa  Community Schools,,2022,1,0.6041666666666666,0.3958333333333333,0.9583333333333334,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.4166666666666667,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pima County,4019.0,2-No,6-Not a Title I school,402.0,Yes participating without using any Provision or the CEO,Elementary,Tucson Unified District (4403),408800.0,337,49,176,161,5,7,171,16,111,0,27,040880000887,4403,Sam Hughes Elementary,Tucson Unified District,65.0,2022,0,0.5222551928783383,0.47774480712166173,0.01483679525222552,0.020771513353115726,0.5074183976261127,0.04747774480712166,0.3293768545994065,0.0,0.08011869436201781,0.14540059347181009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Gila County,4007.0,2-No,5-Title I schoolwide school,401.0,Yes under Community Eligibility Option (CEO),High,San Carlos Unified District (4210),406960.0,71,43,36,35,71,0,0,0,0,0,0,040696002788,4210,San Carlos Alternative High School,San Carlos Unified District,,2022,0,0.5070422535211268,0.49295774647887325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6056338028169014,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gila County,4007.0,2-No,5-Title I schoolwide school,401.0,Yes under Community Eligibility Option (CEO),High,San Carlos Unified District (4210),406960.0,346,303,175,171,344,0,0,0,0,1,1,040696000526,4210,San Carlos High School,San Carlos Unified District,4.0,2022,0,0.5057803468208093,0.49421965317919075,0.9942196531791907,0.0,0.0,0.0,0.0,0.002890173410404624,0.002890173410404624,0.8757225433526011,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gila County,4007.0,2-No,6-Not a Title I school,401.0,Yes under Community Eligibility Option (CEO),Middle,San Carlos Unified District (4210),406960.0,373,230,196,177,373,0,0,0,0,0,0,040696003683,4210,San Carlos Middle School,San Carlos Unified District,7.0,2022,0,0.5254691689008043,0.4745308310991957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166219839142091,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Santa Cruz County,4023.0,2-No,5-Title I schoolwide school,403.0,Yes under Provision 2,Elementary,Santa Cruz Valley Unified District (4458),407520.0,404,270,201,203,0,1,390,1,12,0,0,040752000637,4458,San Cayetano Elementary School,Santa Cruz Valley Unified District,29.0,2022,0,0.4975247524752475,0.5024752475247525,0.0,0.0024752475247524753,0.9653465346534653,0.0024752475247524753,0.0297029702970297,0.0,0.0,0.6683168316831684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Pima County,4019.0,2-No,6-Not a Title I school,403.0,No,Elementary,San Fernando Elementary District (4414),407380.0,19,,10,9,0,0,16,0,3,0,0,040738000630,4414,San Fernando Elementary School,San Fernando Elementary District,,2022,0,0.5263157894736842,0.47368421052631576,0.0,0.0,0.8421052631578947,0.0,0.15789473684210525,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Yuma County,4027.0,2-No,5-Title I schoolwide school,403.0,Yes under Community Eligibility Option (CEO),High,Yuma Union High School District (4507),409630.0,2479,1462,1286,1193,1,0,2474,0,4,0,0,040963003076,4507,San Luis High School,Yuma Union High School District,17.0,2022,0,0.518757563533683,0.48124243646631704,0.0004033884630899556,0.0,0.9979830576845502,0.0,0.0016135538523598225,0.0,0.0,0.5897539330375151,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Yuma County,4027.0,2-No,5-Title I schoolwide school,403.0,Yes under Provision 2,Middle,Gadsden Elementary District (4505),403240.0,577,553,284,293,0,0,576,0,1,0,0,040324001101,4505,San Luis Middle School,Gadsden Elementary District,22.0,2022,0,0.49220103986135183,0.5077989601386482,0.0,0.0,0.9982668977469671,0.0,0.0017331022530329288,0.0,0.0,0.9584055459272097,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Pinal County,4021.0,2-No,4-Title I schoolwide eligible school-No program,401.0,Yes participating without using any Provision or the CEO,High,Mammoth-San Manuel Unified District (4439),404570.0,196,58,109,87,2,3,143,0,43,0,5,040457000366,4439,San Manuel High School,Mammoth-San Manuel Unified District,13.0,2022,0,0.5561224489795918,0.44387755102040816,0.01020408163265306,0.015306122448979591,0.7295918367346939,0.0,0.2193877551020408,0.0,0.025510204081632654,0.29591836734693877,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Pinal County,4021.0,2-No,5-Title I schoolwide school,401.0,No,Middle,Mammoth-San Manuel Unified District (4439),404570.0,112,,54,58,2,1,77,1,29,0,2,040457000365,4439,San Manuel Jr. High School,Mammoth-San Manuel Unified District,17.0,2022,0,0.48214285714285715,0.5178571428571429,0.017857142857142856,0.008928571428571428,0.6875,0.008928571428571428,0.25892857142857145,0.0,0.017857142857142856,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,409.0,Yes under Provision 2,Elementary,Chandler Unified District #80 (4242),401870.0,365,295,178,187,5,6,289,30,21,4,10,040187000125,4242,San Marcos Elementary School,Chandler Unified District #80,11.0,2022,0,0.4876712328767123,0.5123287671232877,0.0136986301369863,0.01643835616438356,0.7917808219178082,0.0821917808219178,0.057534246575342465,0.010958904109589041,0.0273972602739726,0.8082191780821918,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cochise County,4003.0,2-No,5-Title I schoolwide school,402.0,Yes participating without using any Provision or the CEO,Other,San Simon Unified District (4172),407430.0,114,14,52,62,0,0,62,0,48,0,4,040743000631,4172,San Simon School,San Simon Unified District,35.0,2022,0,0.45614035087719296,0.543859649122807,0.0,0.0,0.543859649122807,0.0,0.42105263157894735,0.0,0.03508771929824561,0.12280701754385964,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Maricopa County,4013.0,1-Yes,6-Not a Title I school,405.0,No,Other,San Tan Montessori School Inc. (89798),400775.0,853,,447,406,8,22,239,38,508,3,35,040077502916,89798,San Tan Charter School,"San Tan Montessori School, Inc.",35.0,2022,1,0.5240328253223916,0.47596717467760846,0.009378663540445486,0.02579132473622509,0.2801875732708089,0.044548651817116064,0.5955451348182884,0.0035169988276670576,0.041031652989449004,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maricopa County,4013.0,2-No,6-Not a Title I school,405.0,Yes participating without using any Provision or the CEO,Elementary,Higley Unified School District (4248),403780.0,871,34,437,434,1,16,235,16,563,2,38,040378002118,4248,San Tan Elementary,Higley Unified School District,64.0,2022,0,0.5017221584385764,0.49827784156142363,0.001148105625717566,0.018369690011481057,0.269804822043628,0.018369690011481057,0.6463834672789897,0.002296211251435132,0.04362801377726751,0.03903559127439724,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pinal County,4021.0,2-No,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,High,Florence Unified School District (4437),402920.0,908,149,461,447,19,20,340,71,429,7,22,040292002896,4437,San Tan Foothills High School,Florence Unified School District,22.5,2022,0,0.5077092511013216,0.4922907488986784,0.02092511013215859,0.022026431718061675,0.3744493392070485,0.07819383259911894,0.4724669603524229,0.007709251101321586,0.024229074889867842,0.16409691629955947,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Pinal County,4021.0,2-No,5-Title I schoolwide school,404.0,Yes participating without using any Provision or the CEO,Elementary,Florence Unified School District (4437),402920.0,798,202,395,403,15,15,337,64,342,9,16,040292003079,4437,San Tan Heights Elementary,Florence Unified School District,17.5,2022,0,0.4949874686716792,0.5050125313283208,0.018796992481203006,0.018796992481203006,0.4223057644110276,0.08020050125313283,0.42857142857142855,0.011278195488721804,0.020050125313283207,0.2531328320802005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Maricopa County,4013.0,2-No,5-Title I schoolwide school,405.0,Yes participating without using any Provision or the CEO,Elementary,Chandler Unified District #80 (4242),401870.0,507,198,276,231,11,19,281,36,121,0,39,040187000013,4242,Sanborn Elementary School,Chandler Unified District #80,30.5,2022,0,0.5443786982248521,0.4556213017751479,0.021696252465483234,0.03747534516765286,0.5542406311637081,0.07100591715976332,0.23865877712031558,0.0,0.07692307692307693,0.3905325443786982,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
