Agency Name,Agency ID - NCES Assigned,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,School ID - NCES Assigned,School Name,District Entity ID,District Name,Average Percent Passing,Year,Charter School Dummy,Male Students Percentage,Female Students Percentage,American Indian/Alaska Native Students Percentage,Asian or Asian/Pacific Islander Students Percentage,Hispanic Students Percentage,Black or African American Students Percentage,White Students Percentage,Nat. Hawaiian or Other Pacific Isl. Students Percentage,Two or More Races Students Percentage,Free and Reduced Lunch Students Percentage,School Level: Primary,School Level: Middle,School Level: High,School Level: Other,Apache County,Cochise County,Coconino County,Gila County,Graham County,Greenlee County,La Paz County,Maricopa County,Mohave County,Navajo County,Pima County,Pinal County,Santa Cruz County,Yavapai County,Yuma County,0403,0401,0406,0407,0404,0402,0405,0409,0408
Sahuarita Unified District,0407300,Pima County,04019,2-No,1-Title I targeted assistance eligible school-No program,0402,Yes participating without using any Provision or the CEO,3-High,855,300,442,413,14,8,475,28,313,1,16,040730000626,Sahuarita High School,4411,Sahuarita Unified District,27.0,2016,0,0.5169590643274854,0.4830409356725146,0.016374269005847954,0.00935672514619883,0.5555555555555556,0.03274853801169591,0.36608187134502923,0.0011695906432748538,0.01871345029239766,0.3508771929824561,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Sahuarita Unified District,0407300,Pima County,04019,2-No,2-Title I targeted assistance school,0402,No,1-Primary,695,256,348,347,7,6,327,11,309,4,31,040730002196,Sahuarita Intermediate School,4411,Sahuarita Unified District,43.5,2016,0,0.5007194244604316,0.49928057553956834,0.010071942446043165,0.008633093525179856,0.47050359712230216,0.015827338129496403,0.4446043165467626,0.0057553956834532375,0.04460431654676259,0.3683453237410072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Sahuarita Unified District,0407300,Pima County,04019,2-No,2-Title I targeted assistance school,0402,No,2-Middle,704,251,338,366,6,8,379,19,282,1,9,040730000627,Sahuarita Middle School,4411,Sahuarita Unified District,36.5,2016,0,0.48011363636363635,0.5198863636363636,0.008522727272727272,0.011363636363636364,0.5383522727272727,0.026988636363636364,0.4005681818181818,0.0014204545454545455,0.01278409090909091,0.3565340909090909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Tucson Unified District,0408800,Pima County,04019,2-No,4-Title I schoolwide eligible school-No program,0402,Yes participating without using any Provision or the CEO,3-High,1739,,904,835,20,36,712,100,764,5,102,040880001447,Sahuaro High School,4403,Tucson Unified District,20.5,2016,0,0.5198389879240943,0.48016101207590567,0.011500862564692352,0.020701552616446232,0.4094307073030477,0.05750431282346176,0.43933294997124783,0.002875215641173088,0.058654399079930995,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Peoria Unified School District,0406250,Maricopa County,04013,2-No,5-Title I schoolwide school,0408,Yes participating without using any Provision or the CEO,1-Primary,574,400,309,265,10,21,246,47,227,8,15,040625001380,Sahuaro Ranch Elementary School,4237,Peoria Unified School District,39.0,2016,0,0.5383275261324042,0.4616724738675958,0.017421602787456445,0.036585365853658534,0.42857142857142855,0.08188153310104529,0.39547038327526135,0.013937282229965157,0.02613240418118467,0.6968641114982579,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Washington Elementary School District,0409060,Maricopa County,04013,2-No,5-Title I schoolwide school,0406,Yes under Community Eligibility Option (CEO),1-Primary,583,583,303,280,22,13,252,52,215,1,28,040906000939,Sahuaro School,4260,Washington Elementary School District,39.5,2016,0,0.5197255574614065,0.48027444253859347,0.03773584905660377,0.022298456260720412,0.4322469982847341,0.08919382504288165,0.3687821612349914,0.0017152658662092624,0.048027444253859346,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Crane Elementary District,0402400,Yuma County,04027,2-No,5-Title I schoolwide school,0403,Yes under Provision 2,1-Primary,495,492,258,237,8,2,459,6,20,0,0,040240002425,Salida Del Sol Elementary,4501,Crane Elementary District,46.0,2016,0,0.5212121212121212,0.47878787878787876,0.01616161616161616,0.00404040404040404,0.9272727272727272,0.012121212121212121,0.04040404040404041,0.0,0.0,0.9939393939393939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Mesa Unified District,0404970,Maricopa County,04013,2-No,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,1-Primary,647,490,330,317,17,3,300,35,271,5,16,040497000394,Salk Elementary School,4235,Mesa Unified District,25.0,2016,0,0.5100463678516228,0.4899536321483771,0.02627511591962906,0.00463678516228748,0.46367851622874806,0.05409582689335394,0.4188562596599691,0.0077279752704791345,0.02472952086553323,0.7573415765069552,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Salome Consolidated Elementary District,0400005,La Paz County,04012,2-No,5-Title I schoolwide school,0404,Yes under Community Eligibility Option (CEO),1-Primary,120,106,69,51,0,0,95,2,22,0,1,040000500629,Salome Elementary School,4514,Salome Consolidated Elementary District,12.0,2016,0,0.575,0.425,0.0,0.0,0.7916666666666666,0.016666666666666666,0.18333333333333332,0.0,0.008333333333333333,0.8833333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bicentennial Union High School District,0401160,La Paz County,04012,2-No,1-Title I targeted assistance eligible school-No program,0404,Yes under Provision 2,3-High,109,106,51,58,1,1,74,0,29,0,4,040116000062,Salome High School,4515,Bicentennial Union High School District,13.5,2016,0,0.46788990825688076,0.5321100917431193,0.009174311926605505,0.009174311926605505,0.6788990825688074,0.0,0.26605504587155965,0.0,0.03669724770642202,0.9724770642201835,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Salt River Pima-Maricopa  Community Schools,0400047,Maricopa County,04013,1-Yes,2-Title I targeted assistance school,0406,Yes participating without using any Provision or the CEO,3-High,43,9,16,27,41,0,2,0,0,0,0,040004703031,Salt River Accelerated Learning Academy,4320,Salt River Pima-Maricopa  Community Schools,9.0,2016,1,0.37209302325581395,0.627906976744186,0.9534883720930233,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.20930232558139536,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tucson Unified District,0408800,Pima County,04019,2-No,1-Title I targeted assistance eligible school-No program,0402,Yes participating without using any Provision or the CEO,1-Primary,371,,179,192,1,18,165,15,145,0,27,040880000887,Sam Hughes Elementary,4403,Tucson Unified District,74.0,2016,0,0.48247978436657685,0.5175202156334232,0.0026954177897574125,0.04851752021563342,0.444743935309973,0.04043126684636118,0.3908355795148248,0.0,0.07277628032345014,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Santa Cruz Valley Unified District,0407520,Santa Cruz County,04023,2-No,5-Title I schoolwide school,0403,Yes under Provision 2,1-Primary,565,562,284,281,0,2,534,0,28,0,1,040752000637,San Cayetano Elementary School,4458,Santa Cruz Valley Unified District,43.0,2016,0,0.5026548672566372,0.49734513274336284,0.0,0.0035398230088495575,0.9451327433628318,0.0,0.049557522123893805,0.0,0.0017699115044247787,0.9946902654867257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
San Fernando Elementary District,0407380,Pima County,04019,2-No,6-Not a Title I school,0403,No,1-Primary,17,,8,9,0,0,15,0,2,0,0,040738000630,San Fernando Elementary School,4414,San Fernando Elementary District,,2016,0,0.47058823529411764,0.5294117647058824,0.0,0.0,0.8823529411764706,0.0,0.11764705882352941,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Yuma Union High School District,0409630,Yuma County,04027,2-No,5-Title I schoolwide school,0403,Yes under Provision 2,3-High,2662,2659,1350,1312,1,1,2651,0,9,0,0,040963003076,San Luis High School,4507,Yuma Union High School District,11.0,2016,0,0.507137490608565,0.492862509391435,0.0003756574004507889,0.0003756574004507889,0.9958677685950413,0.0,0.0033809166040570998,0.0,0.0,0.9988730277986476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Gadsden Elementary District,0403240,Yuma County,04027,2-No,5-Title I schoolwide school,0403,,2-Middle,693,690,347,346,0,1,689,0,2,1,0,040324001101,San Luis Middle School,4505,Gadsden Elementary District,18.5,2016,0,0.5007215007215007,0.49927849927849927,0.0,0.001443001443001443,0.9942279942279942,0.0,0.002886002886002886,0.001443001443001443,0.0,0.9956709956709957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Mammoth-San Manuel Unified District,0404570,Pinal County,04021,2-No,4-Title I schoolwide eligible school-No program,0401,Yes participating without using any Provision or the CEO,3-High,281,162,139,142,6,0,206,0,68,1,0,040457000366,San Manuel High School,4439,Mammoth-San Manuel Unified District,10.5,2016,0,0.49466192170818507,0.505338078291815,0.021352313167259787,0.0,0.7330960854092526,0.0,0.24199288256227758,0.0035587188612099642,0.0,0.5765124555160143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Chandler Unified District #80,0401870,Maricopa County,04013,2-No,5-Title I schoolwide school,0409,Yes under Provision 2,1-Primary,529,526,270,259,8,11,438,25,33,6,8,040187000125,San Marcos Elementary School,4242,Chandler Unified District #80,38.5,2016,0,0.5103969754253308,0.4896030245746692,0.015122873345935728,0.020793950850661626,0.8279773156899811,0.04725897920604915,0.062381852551984876,0.011342155009451797,0.015122873345935728,0.994328922495274,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
San Simon Unified District,0407430,Cochise County,04003,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0402,Yes participating without using any Provision or the CEO,4-Other,113,70,58,55,3,0,68,0,42,0,0,040743000631,San Simon School,4172,San Simon Unified District,26.0,2016,0,0.5132743362831859,0.48672566371681414,0.02654867256637168,0.0,0.6017699115044248,0.0,0.37168141592920356,0.0,0.0,0.6194690265486725,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
San Tan Montessori School  Inc.,0400775,Maricopa County,04013,1-Yes,2-Title I targeted assistance school,0405,No,4-Other,636,104,327,309,6,35,90,21,449,2,33,040077502916,San Tan Charter School,89798,"San Tan Montessori School, Inc.",55.0,2016,1,0.5141509433962265,0.4858490566037736,0.009433962264150943,0.055031446540880505,0.14150943396226415,0.0330188679245283,0.7059748427672956,0.0031446540880503146,0.05188679245283019,0.16352201257861634,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Higley Unified School District,0403780,Maricopa County,04013,2-No,2-Title I targeted assistance school,0405,Yes participating without using any Provision or the CEO,1-Primary,675,91,351,324,5,35,137,32,445,1,20,040378002118,San Tan Elementary,4248,Higley Unified School District,61.0,2016,0,0.52,0.48,0.007407407407407408,0.05185185185185185,0.20296296296296296,0.047407407407407405,0.6592592592592592,0.0014814814814814814,0.02962962962962963,0.1348148148148148,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Chandler Unified District #80,0401870,Maricopa County,04013,2-No,4-Title I schoolwide eligible school-No program,0405,Yes participating without using any Provision or the CEO,1-Primary,678,335,361,317,12,30,324,44,239,2,27,040187000013,Sanborn Elementary School,4242,Chandler Unified District #80,37.0,2016,0,0.532448377581121,0.46755162241887904,0.017699115044247787,0.04424778761061947,0.4778761061946903,0.06489675516224189,0.3525073746312684,0.0029498525073746312,0.03982300884955752,0.4941002949852507,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sanders Unified District,0406740,Apache County,04001,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),1-Primary,282,169,142,140,266,0,8,0,3,0,5,040674000572,Sanders Elementary School,4156,Sanders Unified District,10.5,2016,0,0.5035460992907801,0.49645390070921985,0.9432624113475178,0.0,0.028368794326241134,0.0,0.010638297872340425,0.0,0.01773049645390071,0.599290780141844,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sanders Unified District,0406740,Apache County,04001,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),2-Middle,223,100,124,99,216,0,1,0,3,0,3,040674001043,Sanders Middle School,4156,Sanders Unified District,3.0,2016,0,0.5560538116591929,0.4439461883408072,0.968609865470852,0.0,0.004484304932735426,0.0,0.013452914798206279,0.0,0.013452914798206279,0.4484304932735426,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Paradise Valley Unified District,0405930,Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0406,Yes participating without using any Provision or the CEO,1-Primary,544,42,281,263,3,32,93,14,380,2,20,040593001081,Sandpiper Elementary School,4241,Paradise Valley Unified District,58.5,2016,0,0.5165441176470589,0.4834558823529412,0.0055147058823529415,0.058823529411764705,0.17095588235294118,0.025735294117647058,0.6985294117647058,0.003676470588235294,0.03676470588235294,0.07720588235294118,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Deer Valley Unified District,0407750,Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0408,Yes participating without using any Provision or the CEO,3-High,2438,282,1227,1211,19,130,338,78,1798,6,69,040775002357,Sandra Day O'Connor High School,4246,Deer Valley Unified District,39.0,2016,0,0.5032813781788351,0.4967186218211649,0.007793273174733388,0.05332239540607055,0.13863822805578344,0.03199343724364233,0.7374897456931911,0.002461033634126333,0.02830188679245283,0.11566858080393766,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sunnyside Unified District,0408170,Pima County,04019,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,1-Primary,708,18,361,347,142,1,543,3,11,2,6,040817000739,Santa Clara Elementary School,4407,Sunnyside Unified District,17.5,2016,0,0.5098870056497176,0.4901129943502825,0.20056497175141244,0.0014124293785310734,0.7669491525423728,0.00423728813559322,0.015536723163841809,0.002824858757062147,0.00847457627118644,0.025423728813559324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Santa Cruz Valley Union High School District,0407530,Pinal County,04021,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0401,No,3-High,22,19,13,9,0,0,17,2,3,0,0,040753002966,Santa Cruz Center for Success,4454,Santa Cruz Valley Union High School District,,2016,0,0.5909090909090909,0.4090909090909091,0.0,0.0,0.7727272727272727,0.09090909090909091,0.13636363636363635,0.0,0.0,0.8636363636363636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Maricopa Unified School District,0404720,Pinal County,04021,2-No,5-Title I schoolwide school,0401,Yes participating without using any Provision or the CEO,1-Primary,460,330,223,237,21,6,173,82,149,1,28,040472002665,Santa Cruz Elementary School,4441,Maricopa Unified School District,25.0,2016,0,0.48478260869565215,0.5152173913043478,0.04565217391304348,0.013043478260869565,0.3760869565217391,0.1782608695652174,0.3239130434782609,0.002173913043478261,0.06086956521739131,0.717391304347826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Santa Cruz Valley Union High School District,0407530,Pinal County,04021,2-No,5-Title I schoolwide school,0401,Yes participating without using any Provision or the CEO,3-High,431,330,217,214,11,0,360,34,25,0,1,040753000638,Santa Cruz Valley Union High School,4454,Santa Cruz Valley Union High School District,13.0,2016,0,0.5034802784222738,0.4965197215777262,0.025522041763341066,0.0,0.8352668213457076,0.07888631090487239,0.058004640371229696,0.0,0.002320185614849188,0.765661252900232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Peoria Unified School District,0406250,Maricopa County,04013,2-No,5-Title I schoolwide school,0408,Yes participating without using any Provision or the CEO,1-Primary,769,492,380,389,13,4,480,22,220,2,28,040625000238,Santa Fe Elementary School,4237,Peoria Unified School District,40.0,2016,0,0.494148244473342,0.505851755526658,0.016905071521456438,0.005201560468140442,0.6241872561768531,0.02860858257477243,0.28608582574772434,0.002600780234070221,0.036410923276983094,0.6397919375812744,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fowler Elementary District,0403060,Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,2-Middle,540,455,268,272,6,3,416,39,64,3,9,040306000679,Santa Maria Middle School,4273,Fowler Elementary District,29.5,2016,0,0.4962962962962963,0.5037037037037037,0.011111111111111112,0.005555555555555556,0.7703703703703704,0.07222222222222222,0.11851851851851852,0.005555555555555556,0.016666666666666666,0.8425925925925926,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tucson Unified District,0408800,Pima County,04019,2-No,5-Title I schoolwide school,0402,Yes participating without using any Provision or the CEO,3-High,526,,283,243,8,11,218,55,202,5,27,040880001448,Santa Rita High School,4403,Tucson Unified District,7.5,2016,0,0.5380228136882129,0.4619771863117871,0.015209125475285171,0.02091254752851711,0.4144486692015209,0.10456273764258556,0.3840304182509506,0.009505703422053232,0.051330798479087454,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Maricopa Unified School District,0404720,Pinal County,04021,2-No,5-Title I schoolwide school,0401,Yes participating without using any Provision or the CEO,1-Primary,408,249,219,189,13,14,145,30,183,3,20,040472003113,Santa Rosa Elementary School,4441,Maricopa Unified School District,40.5,2016,0,0.5367647058823529,0.4632352941176471,0.031862745098039214,0.03431372549019608,0.3553921568627451,0.07352941176470588,0.4485294117647059,0.007352941176470588,0.049019607843137254,0.6102941176470589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Chandler Unified District #80,0401870,Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0405,Yes participating without using any Provision or the CEO,1-Primary,887,89,453,434,9,94,110,28,627,1,18,040187002480,Santan Elementary,4242,Chandler Unified District #80,74.0,2016,0,0.5107102593010147,0.48928974069898534,0.010146561443066516,0.10597519729425028,0.12401352874859076,0.03156708004509583,0.7068771138669673,0.0011273957158962795,0.020293122886133032,0.10033821871476889,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Chandler Unified District #80,0401870,Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0405,Yes participating without using any Provision or the CEO,2-Middle,1354,179,692,662,15,117,167,78,950,0,27,040187002251,Santan Junior High School,4242,Chandler Unified District #80,55.0,2016,0,0.5110782865583456,0.48892171344165436,0.011078286558345642,0.086410635155096,0.12333825701624815,0.05760709010339734,0.7016248153618907,0.0,0.019940915805022157,0.13220088626292467,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Douglas Unified District,0402530,Cochise County,04003,2-No,5-Title I schoolwide school,0402,Yes participating without using any Provision or the CEO,1-Primary,205,199,105,100,0,0,202,0,3,0,0,040253000192,Sarah Marley School,4174,Douglas Unified District,24.0,2016,0,0.5121951219512195,0.4878048780487805,0.0,0.0,0.9853658536585366,0.0,0.014634146341463415,0.0,0.0,0.9707317073170731,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Satori  Inc.,0400409,Pima County,04019,1-Yes,6-Not a Title I school,0402,Yes participating without using any Provision or the CEO,1-Primary,172,,83,89,6,1,40,5,96,1,23,040040902406,Satori Charter School,85454,"Satori, Inc.",53.5,2016,1,0.48255813953488375,0.5174418604651163,0.03488372093023256,0.005813953488372093,0.23255813953488372,0.029069767441860465,0.5581395348837209,0.005813953488372093,0.13372093023255813,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
