Agency Name,Agency ID - NCES Assigned,County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,School Level,Total Students All Grades (Excludes AE),Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,School ID - NCES Assigned,School Name,District Entity ID,District Name,Average Percent Passing,Year,Charter School Dummy,Male Students Percentage,Female Students Percentage,American Indian/Alaska Native Students Percentage,Asian or Asian/Pacific Islander Students Percentage,Hispanic Students Percentage,Black or African American Students Percentage,White Students Percentage,Nat. Hawaiian or Other Pacific Isl. Students Percentage,Two or More Races Students Percentage,Free and Reduced Lunch Students Percentage,School Level: Primary,School Level: Middle,School Level: High,School Level: Other,Apache County,Cochise County,Coconino County,Gila County,Graham County,Greenlee County,La Paz County,Maricopa County,Mohave County,Navajo County,Pima County,Pinal County,Santa Cruz County,Yavapai County,Yuma County,0403,0401,0406,0407,0404,0402,0405,0409,0408
Paradise Valley Unified District,0405930,Maricopa County,04013,2-No,5-Title I schoolwide school,0406,Yes participating without using any Provision or the CEO,1-Primary,450,277,255,195,9,9,184,21,204,0,23,040593001869,Sunset Canyon School,4241,Paradise Valley Unified District,47.0,2017,0,0.5666666666666667,0.43333333333333335,0.02,0.02,0.4088888888888889,0.04666666666666667,0.4533333333333333,0.0,0.051111111111111114,0.6155555555555555,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Peoria Unified School District,0406250,Maricopa County,04013,2-No,,0408,Yes participating without using any Provision or the CEO,1-Primary,1019,180,513,506,7,42,132,20,776,4,38,040625003441,Sunset Heights Elementary School,4237,Peoria Unified School District,61.0,2017,0,0.5034347399411188,0.49656526005888124,0.0068694798822374874,0.04121687929342493,0.1295387634936212,0.019627085377821395,0.76153091265947,0.003925417075564278,0.03729146221786065,0.17664376840039253,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Dysart Unified District,0402690,Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0408,Yes participating without using any Provision or the CEO,1-Primary,1136,387,579,557,16,14,294,55,702,0,55,040269002481,Sunset Hills Elementary,4243,Dysart Unified District,44.5,2017,0,0.5096830985915493,0.4903169014084507,0.014084507042253521,0.01232394366197183,0.25880281690140844,0.04841549295774648,0.6179577464788732,0.0,0.04841549295774648,0.34066901408450706,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pendergast Elementary District,0406210,Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes under Provision 2,1-Primary,714,711,356,358,7,36,517,51,79,4,20,040621002385,Sunset Ridge Elementary School,4283,Pendergast Elementary District,39.5,2017,0,0.49859943977591037,0.5014005602240896,0.00980392156862745,0.05042016806722689,0.7240896358543417,0.07142857142857142,0.11064425770308123,0.0056022408963585435,0.028011204481792718,0.9957983193277311,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Washington Elementary School District,0409060,Maricopa County,04013,2-No,5-Title I schoolwide school,0408,Yes under Community Eligibility Option (CEO),1-Primary,612,611,310,302,4,20,306,39,219,3,21,040906000945,Sunset School,4260,Washington Elementary School District,54.25,2017,0,0.5065359477124183,0.4934640522875817,0.006535947712418301,0.032679738562091505,0.5,0.06372549019607843,0.35784313725490197,0.004901960784313725,0.03431372549019608,0.9983660130718954,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cartwright Elementary District,0401680,Maricopa County,04013,2-No,6-Not a Title I school,0407,Yes under Provision 2,1-Primary,698,695,357,341,19,4,591,44,37,0,3,040168000105,Sunset School,4282,Cartwright Elementary District,54.25,2017,0,0.5114613180515759,0.4885386819484241,0.027220630372492838,0.0057306590257879654,0.8467048710601719,0.06303724928366762,0.05300859598853868,0.0,0.004297994269340974,0.995702005730659,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Glendale Elementary District,0403420,Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,1-Primary,886,848,433,453,22,38,612,64,117,5,28,040342002493,Sunset Vista,4271,Glendale Elementary District,36.0,2017,0,0.4887133182844244,0.5112866817155757,0.024830699774266364,0.04288939051918736,0.690744920993228,0.07223476297968397,0.13205417607223477,0.0056433408577878106,0.03160270880361174,0.9571106094808126,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gilbert Unified District,0403400,Maricopa County,04013,2-No,2-Title I targeted assistance school,0405,Yes participating without using any Provision or the CEO,1-Primary,668,241,347,321,6,12,165,16,428,7,34,040340000602,Superstition Springs Elementary,4239,Gilbert Unified District,59.0,2017,0,0.5194610778443114,0.4805389221556886,0.008982035928143712,0.017964071856287425,0.2470059880239521,0.023952095808383235,0.6407185628742516,0.010479041916167664,0.05089820359281437,0.36077844311377244,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dysart Unified District,0402690,Maricopa County,04013,2-No,5-Title I schoolwide school,0408,Yes participating without using any Provision or the CEO,1-Primary,859,701,474,385,7,8,507,86,205,6,40,040269000201,Surprise Elementary School,4243,Dysart Unified District,35.5,2017,0,0.5518044237485448,0.4481955762514552,0.008149010477299184,0.009313154831199068,0.590221187427241,0.10011641443538999,0.23864959254947612,0.006984866123399301,0.046565774155995346,0.8160651920838184,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Paradise Valley Unified District,0405930,Maricopa County,04013,2-No,,0406,Yes participating without using any Provision or the CEO,4-Other,165,81,118,47,5,2,73,13,66,4,2,040593003431,Sweetwater Community School,4241,Paradise Valley Unified District,9.5,2017,0,0.7151515151515152,0.28484848484848485,0.030303030303030304,0.012121212121212121,0.44242424242424244,0.07878787878787878,0.4,0.024242424242424242,0.012121212121212121,0.4909090909090909,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Washington Elementary School District,0409060,Maricopa County,04013,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0408,Yes under Community Eligibility Option (CEO),1-Primary,549,549,283,266,15,12,216,32,243,4,27,040906001117,Sweetwater School,4260,Washington Elementary School District,41.5,2017,0,0.5154826958105647,0.48451730418943534,0.0273224043715847,0.02185792349726776,0.39344262295081966,0.058287795992714025,0.4426229508196721,0.007285974499089253,0.04918032786885246,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Vail Unified District,0408850,Pima County,04019,2-No,6-Not a Title I school,0402,Yes participating without using any Provision or the CEO,1-Primary,641,152,325,316,1,1,204,24,372,0,39,040885003083,Sycamore Elementary School,4413,Vail Unified District,63.5,2017,0,0.5070202808112324,0.49297971918876754,0.0015600624024961,0.0015600624024961,0.31825273010920435,0.0374414976599064,0.5803432137285491,0.0,0.060842433697347896,0.23712948517940718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Roosevelt Elementary District,0407080,Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes under Provision 2,1-Primary,473,470,259,214,13,3,370,67,8,0,12,040708000582,T G Barr School,4279,Roosevelt Elementary District,20.0,2017,0,0.547568710359408,0.452431289640592,0.02748414376321353,0.006342494714587738,0.7822410147991543,0.1416490486257928,0.016913319238900635,0.0,0.02536997885835095,0.9936575052854123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chandler Unified District #80,0401870,Maricopa County,04013,2-No,6-Not a Title I school,0405,Yes participating without using any Provision or the CEO,1-Primary,791,310,409,382,18,43,265,32,392,1,40,040187002379,T. Dale Hancock Elementary School,4242,Chandler Unified District #80,59.5,2017,0,0.5170670037926675,0.4829329962073325,0.022756005056890013,0.05436156763590392,0.3350189633375474,0.040455120101137804,0.49557522123893805,0.0012642225031605564,0.05056890012642225,0.3919089759797724,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mesa Unified District,0404970,Maricopa County,04013,2-No,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,1-Primary,470,390,245,225,5,1,218,7,221,7,11,040497000416,Taft Elementary School,4235,Mesa Unified District,51.0,2017,0,0.5212765957446809,0.4787234042553192,0.010638297872340425,0.002127659574468085,0.46382978723404256,0.014893617021276596,0.4702127659574468,0.014893617021276596,0.023404255319148935,0.8297872340425532,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tanque Verde Unified District,0408280,Pima County,04019,2-No,6-Not a Title I school,0402,Yes participating without using any Provision or the CEO,1-Primary,661,149,335,326,20,3,151,8,453,2,24,040828000761,Tanque Verde Elementary School,4408,Tanque Verde Unified District,61.0,2017,0,0.5068078668683812,0.49319213313161875,0.030257186081694403,0.0045385779122541605,0.22844175491679275,0.012102874432677761,0.6853252647503782,0.0030257186081694403,0.036308623298033284,0.2254160363086233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Tanque Verde Unified District,0408280,Pima County,04019,2-No,6-Not a Title I school,0402,Yes participating without using any Provision or the CEO,3-High,579,83,303,276,5,8,113,10,422,1,20,040828002550,Tanque Verde High School,4408,Tanque Verde Unified District,48.5,2017,0,0.5233160621761658,0.47668393782383417,0.008635578583765112,0.013816925734024179,0.19516407599309155,0.017271157167530225,0.7288428324697754,0.0017271157167530224,0.03454231433506045,0.14335060449050085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Tempe Union High School District,0408340,Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0409,No,3-High,4,,3,1,0,1,2,0,1,0,0,040834002583,TAPBI,4287,Tempe Union High School District,,2017,0,0.75,0.25,0.0,0.25,0.5,0.0,0.25,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Saddle Mountain Unified School District,0407170,Maricopa County,04013,2-No,6-Not a Title I school,0404,Yes participating without using any Provision or the CEO,1-Primary,407,33,224,183,6,4,113,39,227,1,17,040717002812,Tartesso Elementary School,4254,Saddle Mountain Unified School District,49.0,2017,0,0.5503685503685504,0.44963144963144963,0.014742014742014743,0.009828009828009828,0.27764127764127766,0.09582309582309582,0.5577395577395577,0.002457002457002457,0.04176904176904177,0.08108108108108109,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Scottsdale Unified District,0407570,Maricopa County,04013,2-No,5-Title I schoolwide school,0409,Yes participating without using any Provision or the CEO,1-Primary,720,563,367,353,36,12,406,93,152,5,16,040757000662,Tavan Elementary School,4240,Scottsdale Unified District,40.0,2017,0,0.5097222222222222,0.49027777777777776,0.05,0.016666666666666666,0.5638888888888889,0.12916666666666668,0.2111111111111111,0.006944444444444444,0.022222222222222223,0.7819444444444444,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Snowflake Unified District,0407820,Navajo County,04017,2-No,6-Not a Title I school,0401,Yes participating without using any Provision or the CEO,1-Primary,279,145,159,120,11,0,41,0,221,0,6,040782000696,Taylor Elementary School,4391,Snowflake Unified District,54.5,2017,0,0.5698924731182796,0.43010752688172044,0.03942652329749104,0.0,0.14695340501792115,0.0,0.7921146953405018,0.0,0.021505376344086023,0.5197132616487455,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Prescott Unified District,0406730,Yavapai County,04025,2-No,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,1-Primary,409,229,227,182,6,4,68,5,312,1,13,040673000570,Taylor Hicks School,4466,Prescott Unified District,58.5,2017,0,0.5550122249388753,0.4449877750611247,0.014669926650366748,0.009779951100244499,0.16625916870415647,0.012224938875305624,0.7628361858190709,0.0024449877750611247,0.03178484107579462,0.5599022004889975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Snowflake Unified District,0407820,Navajo County,04017,2-No,6-Not a Title I school,0401,Yes participating without using any Provision or the CEO,1-Primary,191,111,105,86,8,1,38,1,133,0,10,040782000331,Taylor Intermediate School,4391,Snowflake Unified District,55.5,2017,0,0.5497382198952879,0.450261780104712,0.041884816753926704,0.005235602094240838,0.19895287958115182,0.005235602094240838,0.6963350785340314,0.0,0.05235602094240838,0.581151832460733,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mesa Unified District,0404970,Maricopa County,04013,2-No,5-Title I schoolwide school,0405,Yes participating without using any Provision or the CEO,4-Other,1110,775,567,543,29,10,579,60,414,5,13,040497001234,Taylor Junior High School,4235,Mesa Unified District,32.0,2017,0,0.5108108108108108,0.4891891891891892,0.026126126126126126,0.009009009009009009,0.5216216216216216,0.05405405405405406,0.372972972972973,0.0045045045045045045,0.011711711711711712,0.6981981981981982,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tucson Unified District,0408800,Pima County,04019,2-No,5-Title I schoolwide school,0402,Yes participating without using any Provision or the CEO,4-Other,62,59,2,60,8,0,33,7,11,0,3,040880001509,Teenage Parent Program - TAPP,4403,Tucson Unified District,14.0,2017,0,0.03225806451612903,0.967741935483871,0.12903225806451613,0.0,0.532258064516129,0.11290322580645161,0.1774193548387097,0.0,0.04838709677419355,0.9516129032258065,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Telesis Center for Learning  Inc.,0400248,Mohave County,04015,1-Yes,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,1-Primary,346,131,178,168,2,1,97,3,222,0,21,040024803089,Telesis Preparatory,79218,"Telesis Center for Learning, Inc.",48.0,2017,1,0.5144508670520231,0.48554913294797686,0.005780346820809248,0.002890173410404624,0.28034682080924855,0.008670520231213872,0.6416184971098265,0.0,0.06069364161849711,0.3786127167630058,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Telesis Center for Learning  Inc.,0400248,Mohave County,04015,1-Yes,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,3-High,90,32,51,39,1,0,26,0,60,1,2,040024801923,Telesis Preparatory Academy,79218,"Telesis Center for Learning, Inc.",33.0,2017,1,0.5666666666666667,0.43333333333333335,0.011111111111111112,0.0,0.28888888888888886,0.0,0.6666666666666666,0.011111111111111112,0.022222222222222223,0.35555555555555557,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tempe Union High School District,0408340,Maricopa County,04013,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0409,Yes participating without using any Provision or the CEO,3-High,1583,,826,757,78,25,1086,201,138,31,24,040834000795,Tempe High School,4287,Tempe Union High School District,20.0,2017,0,0.52179406190777,0.47820593809222994,0.049273531269740996,0.015792798483891344,0.6860391661402401,0.1269740998104864,0.08717624763108023,0.01958307012002527,0.015161086544535692,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tempe Preparatory Academy,0400070,Maricopa County,04013,1-Yes,6-Not a Title I school,0409,No,4-Other,442,79,207,235,10,31,11,19,357,2,12,040007000831,Tempe Preparatory Academy,4361,Tempe Preparatory Academy,71.0,2017,1,0.4683257918552036,0.5316742081447964,0.02262443438914027,0.07013574660633484,0.024886877828054297,0.042986425339366516,0.8076923076923077,0.004524886877828055,0.027149321266968326,0.17873303167420815,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thatcher Unified District,0408410,Graham County,04009,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0401,Yes participating without using any Provision or the CEO,1-Primary,581,245,278,303,7,1,146,2,414,0,11,040841000797,Thatcher Elementary School,4219,Thatcher Unified District,49.0,2017,0,0.4784853700516351,0.5215146299483648,0.012048192771084338,0.0017211703958691911,0.2512908777969019,0.0034423407917383822,0.7125645438898451,0.0,0.0189328743545611,0.42168674698795183,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Thatcher Unified District,0408410,Graham County,04009,2-No,1-Title I targeted assistance eligible school-No program,0401,Yes participating without using any Provision or the CEO,3-High,469,131,224,245,1,3,99,1,356,2,7,040841001110,Thatcher High School,4219,Thatcher Unified District,29.0,2017,0,0.47761194029850745,0.5223880597014925,0.0021321961620469083,0.006396588486140725,0.21108742004264391,0.0021321961620469083,0.7590618336886994,0.0042643923240938165,0.014925373134328358,0.279317697228145,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Thatcher Unified District,0408410,Graham County,04009,2-No,4-Title I schoolwide eligible school-No program,0401,Yes participating without using any Provision or the CEO,2-Middle,262,101,118,144,1,1,45,3,206,0,6,040841000798,Thatcher Middle School,4219,Thatcher Unified District,47.5,2017,0,0.45038167938931295,0.549618320610687,0.003816793893129771,0.003816793893129771,0.1717557251908397,0.011450381679389313,0.7862595419847328,0.0,0.022900763358778626,0.38549618320610685,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Grande Innovation Academy,0400953,Pinal County,04021,1-Yes,3-Title I schoolwide eligible-Title I targeted assistance program,0401,Yes participating without using any Provision or the CEO,1-Primary,447,275,234,213,5,7,250,7,150,1,27,040095303527,The Grande Innovation,92978,The Grande Innovation Academy,32.5,2017,1,0.5234899328859061,0.47651006711409394,0.011185682326621925,0.015659955257270694,0.5592841163310962,0.015659955257270694,0.33557046979865773,0.0022371364653243847,0.06040268456375839,0.6152125279642058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
The Odyssey Preparatory Academy  Inc.,0400800,Maricopa County,04013,1-Yes,6-Not a Title I school,0403,No,1-Primary,594,,281,313,6,12,236,36,278,4,22,040080003211,The Odyssey Preparatory Academy,90287,"The Odyssey Preparatory Academy, Inc.",43.5,2017,1,0.4730639730639731,0.5269360269360269,0.010101010101010102,0.020202020202020204,0.39730639730639733,0.06060606060606061,0.468013468013468,0.006734006734006734,0.037037037037037035,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Odyssey Preparatory Academy  Inc.,0400800,Maricopa County,04013,1-Yes,6-Not a Title I school,0404,No,1-Primary,315,,151,164,2,2,112,12,177,0,10,040080003368,The Odyssey Preparatory Academy Sienna Hills,90287,"The Odyssey Preparatory Academy, Inc.",46.0,2017,1,0.4793650793650794,0.5206349206349207,0.006349206349206349,0.006349206349206349,0.35555555555555557,0.0380952380952381,0.5619047619047619,0.0,0.031746031746031744,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Odyssey Preparatory Academy  Inc.,0400800,Maricopa County,04013,1-Yes,6-Not a Title I school,0408,No,1-Primary,619,,312,307,3,20,162,35,375,3,21,040080003288,The Odyssey Preparatory Academy Goodyear,90287,"The Odyssey Preparatory Academy, Inc.",58.0,2017,1,0.5040387722132472,0.49596122778675283,0.004846526655896607,0.03231017770597738,0.2617124394184168,0.05654281098546042,0.6058158319870759,0.004846526655896607,0.033925686591276254,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Paideia Academies  Inc,0400863,Maricopa County,04013,1-Yes,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,1-Primary,697,549,349,348,2,3,463,152,55,3,19,040086303355,The Paideia Academy of South Phoenix,91250,"The Paideia Academies, Inc",25.5,2017,1,0.5007173601147776,0.49928263988522237,0.0028694404591104736,0.00430416068866571,0.6642754662840746,0.21807747489239598,0.07890961262553801,0.00430416068866571,0.027259684361549498,0.787661406025825,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PEAK School Inc.  The,0400350,Coconino County,04005,1-Yes,5-Title I schoolwide school,0401,Yes participating without using any Provision or the CEO,1-Primary,172,144,74,98,52,0,82,2,28,0,8,040035002286,The Peak School,79866,"PEAK School Inc., The",33.0,2017,1,0.43023255813953487,0.5697674418604651,0.3023255813953488,0.0,0.47674418604651164,0.011627906976744186,0.16279069767441862,0.0,0.046511627906976744,0.8372093023255814,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Phoenix Elementary District,0406300,Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,1-Primary,615,604,309,306,13,3,531,54,7,2,5,040630000521,Thomas A Edison School,4256,Phoenix Elementary District,17.0,2017,0,0.5024390243902439,0.4975609756097561,0.02113821138211382,0.004878048780487805,0.8634146341463415,0.08780487804878048,0.011382113821138212,0.0032520325203252032,0.008130081300813009,0.9821138211382113,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
