County Name,County Number,Charter School,Title I School Status,Congressional Code,National School Lunch Program,Agency Name,Agency ID - NCES Assigned,Total Students All Grades (Excludes AE),School Level,Free and Reduced Lunch Students,Male Students,Female Students,American Indian/Alaska Native Students,Asian or Asian/Pacific Islander Students,Hispanic Students,Black or African American Students,White Students,Nat. Hawaiian or Other Pacific Isl. Students,Two or More Races Students,School ID - NCES Assigned,District Entity ID,School Name,District Name,Average Percent Passing,Year,Charter School Dummy,Male Students Percentage,Female Students Percentage,American Indian/Alaska Native Students Percentage,Asian or Asian/Pacific Islander Students Percentage,Hispanic Students Percentage,Black or African American Students Percentage,White Students Percentage,Nat. Hawaiian or Other Pacific Isl. Students Percentage,Two or More Races Students Percentage,Free and Reduced Lunch Students Percentage,School Level: Primary,School Level: Middle,School Level: High,School Level: Other,Apache County,Cochise County,Coconino County,Gila County,Graham County,Greenlee County,La Paz County,Maricopa County,Mohave County,Navajo County,Pima County,Pinal County,Santa Cruz County,Yavapai County,Yuma County,0403,0401,0406,0407,0404,0402,0405,0409,0408
Yuma County,04027,2-No,5-Title I schoolwide school,0403,Yes under Provision 2,Somerton Elementary District (4500),0407890,884,Elementary,760,459,425,0,0,866,4,14,0,0,040789001566,4500,Tierra Del Sol Elementary School,Somerton Elementary District,48.5,2019,0,0.5192307692307693,0.4807692307692308,0.0,0.0,0.9796380090497737,0.004524886877828055,0.01583710407239819,0.0,0.0,0.8597285067873304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,Tolleson Union High School District (4288),0408520,2366,High,1608,1185,1181,27,31,1931,220,128,8,21,040852000805,4288,Tolleson Union High School,Tolleson Union High School District,20.5,2019,0,0.5008453085376162,0.4991546914623838,0.011411665257819104,0.013102282333051564,0.81614539306847,0.09298393913778528,0.05409974640743871,0.0033812341504649195,0.008875739644970414,0.6796280642434489,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pima County,04019,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,Tucson Unified District (4403),0408800,347,Elementary,259,177,170,11,0,295,14,22,0,5,040880000891,4403,Tolson Elementary School,Tucson Unified District,48.5,2019,0,0.5100864553314121,0.4899135446685879,0.03170028818443804,0.0,0.8501440922190202,0.040345821325648415,0.06340057636887608,0.0,0.01440922190201729,0.7463976945244957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Pinal County,04021,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),Toltec School District (4450),0408550,383,Other,305,203,180,20,3,258,14,75,1,12,040855000806,4450,Toltec Elementary School,Toltec School District,23.5,2019,0,0.5300261096605744,0.4699738903394256,0.05221932114882506,0.007832898172323759,0.6736292428198434,0.03655352480417755,0.195822454308094,0.0026109660574412533,0.031331592689295036,0.7963446475195822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Pima County,04019,1-Yes,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,CPLC Community Schools dba Toltecalli High School (80032),0400382,151,High,126,92,59,5,0,140,2,2,1,1,040038202331,80032,Toltecali High School,CPLC Community Schools dba Toltecalli High School,,2019,1,0.609271523178808,0.39072847682119205,0.033112582781456956,0.0,0.9271523178807947,0.013245033112582781,0.013245033112582781,0.006622516556291391,0.006622516556291391,0.8344370860927153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes under Provision 2,Cartwright Elementary District (4282),0401680,733,Elementary,527,364,369,3,2,653,34,26,0,15,040168001055,4282,Tomahawk School,Cartwright Elementary District,41.5,2019,0,0.4965893587994543,0.5034106412005457,0.004092769440654843,0.002728512960436562,0.8908594815825375,0.04638472032742155,0.03547066848567531,0.0,0.020463847203274217,0.7189631650750341,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cochise County,04003,2-No,3-Title I schoolwide eligible-Title I targeted assistance program,0402,Yes participating without using any Provision or the CEO,Tombstone Unified District (4168),0408600,402,High,168,207,195,4,7,107,13,239,9,23,040860000809,4168,Tombstone High School,Tombstone Unified District,32.5,2019,0,0.5149253731343284,0.48507462686567165,0.009950248756218905,0.017412935323383085,0.26616915422885573,0.03233830845771144,0.5945273631840796,0.022388059701492536,0.05721393034825871,0.417910447761194,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0409,Yes participating without using any Provision or the CEO,Scottsdale Unified District (4240),0407570,860,Elementary,653,422,438,46,6,536,67,189,2,14,040757000663,4240,Tonalea K-8,Scottsdale Unified District,30.0,2019,0,0.4906976744186046,0.5093023255813953,0.053488372093023255,0.0069767441860465115,0.6232558139534884,0.07790697674418605,0.21976744186046512,0.002325581395348837,0.01627906976744186,0.7593023255813953,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maricopa County,04013,2-No,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,Saddle Mountain Unified School District (4254),0407170,566,High,350,302,264,2,3,241,16,279,0,25,040717002483,4254,Tonopah Valley High School,Saddle Mountain Unified School District,32.5,2019,0,0.5335689045936396,0.4664310954063604,0.0035335689045936395,0.00530035335689046,0.42579505300353354,0.028268551236749116,0.4929328621908127,0.0,0.044169611307420496,0.6183745583038869,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gila County,04007,2-No,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,Tonto Basin Elementary District (4215),0405760,72,Elementary,51,34,38,0,0,7,0,64,0,1,040576000467,4215,Tonto Basin Elementary,Tonto Basin Elementary District,55.0,2019,0,0.4722222222222222,0.5277777777777778,0.0,0.0,0.09722222222222222,0.0,0.8888888888888888,0.0,0.013888888888888888,0.7083333333333334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mohave County,04015,2-No,5-Title I schoolwide school,0404,Yes participating without using any Provision or the CEO,Topock Elementary District (4376),0408640,118,Elementary,67,68,50,20,2,23,2,68,0,3,040864001259,4376,Topock Elementary School,Topock Elementary District,39.5,2019,0,0.576271186440678,0.423728813559322,0.1694915254237288,0.01694915254237288,0.19491525423728814,0.01694915254237288,0.576271186440678,0.0,0.025423728813559324,0.5677966101694916,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Pima County,04019,2-No,4-Title I schoolwide eligible school-No program,0402,Yes participating without using any Provision or the CEO,Marana Unified District (4404),0404630,794,Middle,317,402,392,7,13,337,13,394,0,30,040463001131,4404,Tortolita Middle School,Marana Unified District,33.5,2019,0,0.5062972292191436,0.49370277078085645,0.008816120906801008,0.0163727959697733,0.4244332493702771,0.0163727959697733,0.49622166246851385,0.0,0.037783375314861464,0.3992443324937028,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Cochise County,04003,2-No,5-Title I schoolwide school,0402,Yes under Community Eligibility Option (CEO),Sierra Vista Unified District (4175),0401460,382,Elementary,198,182,200,1,5,142,19,171,8,36,040146001051,4175,Town & Country Elementary School,Sierra Vista Unified District,39.5,2019,0,0.47643979057591623,0.5235602094240838,0.002617801047120419,0.013089005235602094,0.3717277486910995,0.049738219895287955,0.4476439790575916,0.020942408376963352,0.09424083769633508,0.518324607329843,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Maricopa County,04013,2-No,1-Title I targeted assistance eligible school-No program,0405,Yes participating without using any Provision or the CEO,Gilbert Unified District (4239),0403400,647,Elementary,141,357,290,4,21,123,21,428,5,45,040340000596,4239,Towne Meadows Elementary School,Gilbert Unified District,62.5,2019,0,0.5517774343122102,0.4482225656877898,0.0061823802163833074,0.03245749613601236,0.1901081916537867,0.03245749613601236,0.6615146831530139,0.0077279752704791345,0.0695517774343122,0.21792890262751158,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes participating without using any Provision or the CEO,Laveen Elementary District (4276),0404290,1007,Elementary,724,497,510,19,8,605,253,88,3,31,040429002845,4276,Trailside Point Performing Arts Academy,Laveen Elementary District,40.5,2019,0,0.49354518371400197,0.506454816285998,0.018867924528301886,0.007944389275074478,0.6007944389275075,0.2512413108242304,0.08738828202581926,0.0029791459781529296,0.030784508440913606,0.7189672293942403,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,Littleton Elementary District (4278),0404440,838,Elementary,720,449,389,5,3,692,69,53,1,15,040444002908,4278,Tres Rios Elementary School,Littleton Elementary District,28.0,2019,0,0.535799522673031,0.46420047732696895,0.0059665871121718375,0.003579952267303103,0.8257756563245824,0.08233890214797136,0.06324582338902147,0.0011933174224343676,0.017899761336515514,0.8591885441527446,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0407,Yes under Provision 2,Phoenix Union High School District (4286),0406330,3108,High,2734,1599,1509,35,22,2813,104,96,3,35,040633000554,4286,Trevor Browne High School,Phoenix Union High School District,18.0,2019,0,0.5144787644787645,0.4855212355212355,0.01126126126126126,0.007078507078507079,0.9050836550836551,0.03346203346203346,0.03088803088803089,0.0009652509652509653,0.01126126126126126,0.8796653796653797,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Graham County,04009,1-Yes,6-Not a Title I school,0401,No,Triumphant Learning Center (4225),0400028,99,Elementary,,48,51,3,2,27,0,64,1,2,040002800528,4225,Triumphant Learning Center,Triumphant Learning Center,44.0,2019,1,0.48484848484848486,0.5151515151515151,0.030303030303030304,0.020202020202020204,0.2727272727272727,0.0,0.6464646464646465,0.010101010101010102,0.020202020202020204,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Apache County,04001,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),Chinle Unified District (4158),0401940,457,Elementary,370,229,228,455,0,1,0,0,0,1,040194000145,4158,Tsaile Elementary School,Chinle Unified District,42.0,2019,0,0.5010940919037199,0.4989059080962801,0.9956236323851203,0.0,0.002188183807439825,0.0,0.0,0.0,0.002188183807439825,0.8096280087527352,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Coconino County,04005,2-No,6-Not a Title I school,0401,Yes under Community Eligibility Option (CEO),Coconino County Accommodation School District (10386),0400163,58,High,,29,29,53,1,0,0,4,0,0,040016303138,10386,Tse'yaato' High School,Coconino County Accommodation School District,,2019,0,0.5,0.5,0.9137931034482759,0.017241379310344827,0.0,0.0,0.06896551724137931,0.0,0.0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Apache County,04001,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),Window Rock Unified District (4154),0409430,94,Elementary,70,58,36,93,0,1,0,0,0,0,040943002447,4154,Tsehootsooi Dine Bi'Olta,Window Rock Unified District,26.5,2019,0,0.6170212765957447,0.3829787234042553,0.9893617021276596,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.7446808510638298,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Apache County,04001,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),Window Rock Unified District (4154),0409430,359,Middle,286,199,160,358,0,1,0,0,0,0,040943000967,4154,Tsehootsooi Intermediate Learning Center,Window Rock Unified District,20.5,2019,0,0.5543175487465181,0.4456824512534819,0.9972144846796658,0.0,0.002785515320334262,0.0,0.0,0.0,0.0,0.7966573816155988,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Apache County,04001,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),Window Rock Unified District (4154),0409430,352,Middle,256,189,163,352,0,0,0,0,0,0,040943000968,4154,Tsehootsooi Middle School,Window Rock Unified District,11.0,2019,0,0.5369318181818182,0.4630681818181818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Apache County,04001,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),Window Rock Unified District (4154),0409430,418,Elementary,337,216,202,410,2,1,0,3,1,1,040943001648,4154,Tsehootsooi Primary Learning Center,Window Rock Unified District,42.5,2019,0,0.5167464114832536,0.48325358851674644,0.9808612440191388,0.004784688995215311,0.0023923444976076554,0.0,0.007177033492822967,0.0023923444976076554,0.0023923444976076554,0.80622009569378,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Coconino County,04005,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),Tuba City Unified School District #15 (4197),0408680,57,Elementary,54,31,26,56,0,1,0,0,0,0,040868001153,4197,Tsinaabaas Habitiin Elementary School,Tuba City Unified School District #15,,2019,0,0.543859649122807,0.45614035087719296,0.9824561403508771,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.9473684210526315,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Coconino County,04005,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),Tuba City Unified School District #15 (4197),0408680,547,Elementary,492,291,256,533,0,2,0,7,5,0,040868000815,4197,Tuba City Elementary School,Tuba City Unified School District #15,28.5,2019,0,0.5319926873857403,0.4680073126142596,0.9744058500914077,0.0,0.003656307129798903,0.0,0.012797074954296161,0.009140767824497258,0.0,0.8994515539305301,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Coconino County,04005,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),Tuba City Unified School District #15 (4197),0408680,651,High,507,325,326,634,0,6,0,3,8,0,040868000812,4197,Tuba City High School,Tuba City Unified School District #15,18.5,2019,0,0.49923195084485406,0.500768049155146,0.9738863287250384,0.0,0.009216589861751152,0.0,0.004608294930875576,0.01228878648233487,0.0,0.7788018433179723,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Coconino County,04005,2-No,5-Title I schoolwide school,0401,Yes under Community Eligibility Option (CEO),Tuba City Unified School District #15 (4197),0408680,311,Middle,266,157,154,299,0,3,1,2,6,0,040868000814,4197,Tuba City Junior High School,Tuba City Unified School District #15,9.0,2019,0,0.5048231511254019,0.49517684887459806,0.9614147909967846,0.0,0.00964630225080386,0.003215434083601286,0.006430868167202572,0.01929260450160772,0.0,0.8553054662379421,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pima County,04019,1-Yes,6-Not a Title I school,0402,Yes participating without using any Provision or the CEO,Tucson Country Day School Inc. (79073),0400255,622,Elementary,173,313,309,0,15,189,21,375,1,21,040025502075,79073,Tucson Country Day School,"Tucson Country Day School, Inc.",51.0,2019,1,0.5032154340836013,0.4967845659163987,0.0,0.024115755627009645,0.30385852090032156,0.03376205787781351,0.6028938906752411,0.001607717041800643,0.03376205787781351,0.27813504823151125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pima County,04019,1-Yes,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,Tucson International Academy Inc. (79979),0400373,100,Other,76,61,39,0,0,87,2,11,0,0,040037302311,79979,Tucson International Academy,"Tucson International Academy, Inc.",22.0,2019,1,0.61,0.39,0.0,0.0,0.87,0.02,0.11,0.0,0.0,0.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Pima County,04019,1-Yes,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,Tucson International Academy Inc. (79979),0400373,185,Other,137,92,93,3,0,164,1,13,1,3,040037302397,79979,Tucson International Academy Midvale,"Tucson International Academy, Inc.",18.0,2019,1,0.4972972972972973,0.5027027027027027,0.016216216216216217,0.0,0.8864864864864865,0.005405405405405406,0.07027027027027027,0.005405405405405406,0.016216216216216217,0.7405405405405405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Pima County,04019,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,Tucson Unified District (4403),0408800,3138,High,1474,1536,1602,134,53,2164,189,493,4,101,040880001268,4403,Tucson Magnet High School,Tucson Unified District,22.0,2019,0,0.4894837476099426,0.5105162523900574,0.042702358189929894,0.016889738687061822,0.6896112173358827,0.06022944550669216,0.15710643722115997,0.0012746972594008922,0.03218610579987253,0.4697259400892288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Pima County,04019,1-Yes,5-Title I schoolwide school,0402,No,Tucson Preparatory School (6374),0400159,133,High,,71,62,7,0,82,5,33,0,6,040015901791,6374,Tucson Preparatory School,Tucson Preparatory School,,2019,1,0.5338345864661654,0.46616541353383456,0.05263157894736842,0.0,0.6165413533834586,0.03759398496240601,0.24812030075187969,0.0,0.045112781954887216,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Pima County,04019,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,Tucson Unified District (4403),0408800,350,Elementary,276,182,168,18,9,230,36,44,2,11,040880001113,4403,Tully Elementary Accelerated Magnet School,Tucson Unified District,31.0,2019,0,0.52,0.48,0.05142857142857143,0.025714285714285714,0.6571428571428571,0.10285714285714286,0.12571428571428572,0.005714285714285714,0.03142857142857143,0.7885714285714286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0406,Yes under Community Eligibility Option (CEO),Washington Elementary School District (4260),0409060,495,Elementary,385,226,269,8,10,263,36,143,2,33,040906000946,4260,Tumbleweed Elementary School,Washington Elementary School District,45.5,2019,0,0.45656565656565656,0.5434343434343434,0.01616161616161616,0.020202020202020204,0.5313131313131313,0.07272727272727272,0.28888888888888886,0.00404040404040404,0.06666666666666667,0.7777777777777778,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Maricopa County,04013,2-No,5-Title I schoolwide school,0403,Yes participating without using any Provision or the CEO,Fowler Elementary District (4273),0403060,647,Elementary,485,355,292,4,11,497,68,49,6,12,040306002495,4273,Tuscano Elementary School,Fowler Elementary District,31.0,2019,0,0.5486862442040186,0.45131375579598143,0.0061823802163833074,0.017001545595054096,0.768160741885626,0.10510046367851623,0.07573415765069552,0.00927357032457496,0.01854714064914992,0.749613601236476,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pima County,04019,2-No,1-Title I targeted assistance eligible school-No program,0401,Yes participating without using any Provision or the CEO,Marana Unified District (4404),0404630,608,Elementary,181,307,301,5,25,186,11,350,0,31,040463002197,4404,Twin Peaks Elementary School,Marana Unified District,60.5,2019,0,0.5049342105263158,0.49506578947368424,0.008223684210526315,0.04111842105263158,0.3059210526315789,0.018092105263157895,0.5756578947368421,0.0,0.05098684210526316,0.29769736842105265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Pima County,04019,2-No,1-Title I targeted assistance eligible school-No program,0402,No,Tucson Unified District (4403),0408800,1097,High,,463,634,4,128,386,13,489,0,77,040880001441,4403,University High School,Tucson Unified District,92.5,2019,0,0.4220601640838651,0.577939835916135,0.0036463081130355514,0.11668185961713765,0.3518687329079307,0.011850501367365542,0.4457611668185962,0.0,0.07019143117593436,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
